Entidad	ID Activo	Proyecto	Categoría	Dpto	U operativa	Moneda	F.Transacción	Año	Per inic	Per fin	Importe
NMP01	000000126345	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126346	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126347	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126348	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126349	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126350	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126351	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126352	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126353	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126354	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126355	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126356	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126357	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126358	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126359	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126360	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126361	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126362	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126363	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126364	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126365	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126366	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126367	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126368	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126369	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126370	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126371	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126372	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126373	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126374	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126375	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126376	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126377	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126378	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126379	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126380	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126381	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126382	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126383	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126384	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126385	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126386	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126387	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126388	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126389	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126390	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126391	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126392	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126393	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126394	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126395	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126396	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126397	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126398	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126399	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126400	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126401	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126402	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126403	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126404	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126405	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126406	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126407	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126408	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126409	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126410	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126411	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126412	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126413	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126414	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126415	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126416	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126417	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126418	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126419	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126420	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126421	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126422	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126423	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126424	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126425	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126426	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126427	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126428	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126429	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126430	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126431	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126432	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126433	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126434	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126435	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126436	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126437	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126438	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126439	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126440	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126441	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126442	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126443	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126444	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126445	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126446	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126447	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126448	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126449	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126450	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126451	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126452	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126453	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126454	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126455	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126456	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126457	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126458	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126459	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126460	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126461	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126462	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126463	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126464	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126465	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126466	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126467	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126468	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126469	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126470	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126471	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126472	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126473	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126474	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126475	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126476	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126477	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126478	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126479	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126480	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126481	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126482	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126483	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126484	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126485	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126486	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126487	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126488	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126489	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126490	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126491	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126492	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126493	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126494	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126495	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126496	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126497	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126498	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126499	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126500	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126501	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126502	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126503	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126504	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126505	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126506	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126507	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126508	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126509	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126510	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126511	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126512	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126513	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126514	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126515	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126516	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126517	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126518	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126519	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126520	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126521	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126522	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126523	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126524	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126525	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126526	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126527	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126528	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126529	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126530	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126531	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126532	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126533	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126534	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126535	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126536	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126537	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126538	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126539	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126540	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126541	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126542	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126543	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126544	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126545	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126546	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126547	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126548	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126549	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126550	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126551	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126552	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126553	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126554	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126555	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126556	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126557	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126558	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126559	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126560	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126561	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126562	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126563	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126564	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126565	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126566	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126567	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126568	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126569	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126570	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126571	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126572	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126573	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126574	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126575	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126576	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126577	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126578	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126579	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126580	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126581	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126582	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126583	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126584	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126585	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126586	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126587	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126588	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126589	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126590	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126591	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126592	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126593	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126594	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126595	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126596	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126597	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126598	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126599	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126600	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126601	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126602	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126603	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126604	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126605	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126606	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126607	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126608	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126609	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126610	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126611	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126612	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126613	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126614	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126615	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126616	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126617	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126618	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126619	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126620	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126621	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
NMP01	000000126622	CORP	EQOFN	25000	ADMON	MXN	01/01/2020	2024	1	12	974.44
